Sample	-inf	-inf	-inf	-inf	-inf
DO10839	0.384656	0.240982	0.0555395	-0.343017	-1.01657
DO10840	0.50826	0.342653	-0.150518	-0.588509	-0.946718
DO10841	0.396775	0.235588	-0.0512731	-0.336192	-1.11367
DO10843	-0.134787	-0.3084	0.0750134	-0.402722	0.218835
DO10844	0.0610422	-0.193915	0.0835608	-0.0929994	-0.145496
DO10858	0.382478	0.292934	-0.0473524	-0.252037	-0.982889
DO50306	0.506826	0.167635	-0.0955195	-0.418205	-0.930724
DO50307	0.436548	0.25429	-0.0884717	-0.389457	-0.976925
DO50309	0.310798	0.270266	-0.0319329	-0.0584956	-0.824012
DO50311	0.419478	0.0960964	0.034328	-0.081837	-0.798801
DO50314	0.343283	0.390707	-0.0729016	-0.33352	-0.883345
DO50315	0.417466	0.27524	-0.0849959	-0.394223	-1.01804
DO50316	0.375199	0.300136	-0.0521713	-0.488377	-1.07964
DO50318	0.307667	0.200913	-0.0429061	-0.336389	-0.657841
DO50319	0.16692	0.217495	-0.0197083	-0.18249	-0.380328
DO50320	0.465938	0.251491	-0.0798743	-0.355146	-1.01661
DO50321	0.487256	0.245725	0.0120834	-0.515881	-1.1543
DO50323	0.293601	0.212475	-0.0905208	-0.231184	-0.640338
DO50325	0.445318	0.269921	-0.0154462	-0.306575	-0.921063
DO50326	0.335108	0.269671	-0.00502099	-0.307173	-0.842236
DO50327	0.488187	0.069871	-0.118363	-0.516167	-1.11112
DO50328	0.341547	0.289253	-0.0533609	-0.242149	-0.873145
DO50329	0.33518	0.2651	-0.199282	-0.483708	-0.9507
DO50330	0.420636	0.274711	-0.148235	-0.453518	-1.06364
DO50331	0.375576	0.210375	0.0878117	-0.106692	-0.459984
DO50332	0.342398	0.243316	-0.181496	-0.352294	-0.82585
DO50334	0.261909	0.209754	0.100386	-0.170865	-0.651763
DO50336	0.269199	0.187261	-0.325282	-0.32008	-0.880228
DO50337	0.35242	0.328678	-0.0679252	-0.367713	-1.0442
DO50338	0.399119	0.158254	-0.127307	-0.41684	-1.09205
DO50339	0.379105	0.269859	-0.151656	-0.421745	-1.13532
DO50340	0.568665	0.343903	-0.0986709	-0.240498	-1.07465
DO50341	0.318147	0.317693	0.0423075	-0.234629	-0.535364
DO50342	0.475385	0.360552	-0.0554164	-0.395022	-1.00687
DO50343	0.486462	0.211764	-0.0775178	-0.466404	-1.04044
DO50345	0.456273	0.33807	-0.0712769	-0.410231	-0.858697
DO50346	0.422082	0.269515	-0.0258709	-0.39341	-0.917241
DO50348	0.561325	0.360157	-0.0960273	-0.39971	-1.14492
DO50349	0.576737	0.345996	-0.112857	-0.296785	-0.778278
DO50350	0.448637	0.311028	-0.11299	-0.320398	-0.925887
DO50354	0.278387	0.41327	0.0546732	-0.564847	-0.922057
DO50355	0.46921	0.210381	-0.11482	-0.511672	-1.18716
DO50356	-inf	-inf	-inf	0.836501	2.67423
DO50357	0.309768	0.218074	-0.099771	-0.294331	-0.902691
DO50362	0.396845	0.0686466	-0.0311113	-0.250881	-0.95524
DO50364	0.424972	0.337635	-0.0825532	-0.452917	-0.820441
DO50365	0.200948	0.0895281	-0.0941868	-0.251764	-0.724456
DO50367	0.34318	0.0251036	-0.0924462	-0.395063	-0.581753
DO50370	0.120696	0.168123	-0.41186	-0.117941	-0.723559
DO50372	0.226553	0.276365	-0.117991	-0.17302	-0.797345
DO50374	0.362392	0.310027	-0.0663763	-0.315687	-0.848753
DO50381	0.198128	0.529058	-0.109477	-0.529071	-0.6344
DO50382	0.362362	0.208959	-0.194966	-0.286473	-0.666232
DO50383	0.431517	0.314702	-0.238003	-0.335677	-0.78279
DO50384	0.509133	0.285428	-0.0472579	-0.501043	-1.20631
DO50385	0.432552	0.262371	-0.166729	-0.291382	-0.805276
DO50387	0.408742	0.340134	-0.169583	-0.418684	-1.1177
DO50388	0.391036	0.347136	-0.0747343	-0.432863	-0.990241
DO50389	0.426813	0.346767	-0.0733405	-0.431525	-1.12718
DO50390	0.526992	-0.0172093	-0.201634	-0.00696395	-0.0877239
DO50392	0.339855	-0.0370772	-0.147641	-0.202679	-0.938599
DO50393	0.503299	0.25247	-0.191663	-0.569856	-0.632952
DO50395	0.201298	0.133625	-0.433387	-0.454654	-1.04157
DO50396	0.582104	0.272656	-0.0254527	-0.488411	-0.964063
DO50398	0.503916	0.234657	-0.106903	-0.654005	-1.42382
DO50399	0.345226	0.00525573	-0.0121406	-0.364572	-0.774237
DO50401	0.328171	0.273151	-0.112878	-0.283973	-0.67429
DO50402	0.601912	0.528686	0.0458762	-0.304108	-1.07998
DO50403	0.2324	0.187146	0.0167763	-0.0803508	-0.314246
DO50405	0.16273	0.0649841	0.0585387	-0.349671	-1.28214
DO50406	0.359104	0.245181	-0.0310032	-0.312567	-0.970822
DO50407	0.231588	0.244647	0.0842144	-0.156362	-0.770234
DO50408	0.490715	0.310275	-0.131702	-0.343847	-1.09155
DO50409	0.476797	0.086439	0.126108	-0.0759083	-0.889616
DO50410	0.209743	0.311611	0.00297863	-0.202171	-0.578864
DO50411	0.359227	0.26162	0.0655941	-0.182791	-0.725072
DO50412	0.39536	0.180958	-0.0601264	-0.405253	-0.786635
DO50434	0.560271	0.350678	0.0285802	-0.321118	-1.07305
DO50435	0.470242	0.273386	-0.0419323	-0.505251	-1.00528
DO50436	0.406849	0.058835	-0.127665	-0.252799	-0.945592
DO50437	0.409122	0.173577	-0.0225556	-0.382897	-0.919301
DO50438	0.453856	0.258448	-0.0308844	-0.314439	-0.797139
DO50439	0.330102	0.2155	-0.0615436	-0.202895	-0.730983
DO50440	0.444338	0.29952	-0.0363812	-0.416169	-1.3491
DO50441	0.411907	0.195551	-0.0571377	-0.414719	-0.916312
